#      mass       lower
 2.7079e-01  2.8165e-02
 2.7107e-01  2.9724e-02
 2.7134e-01  3.0740e-02
 2.7162e-01  3.1779e-02
 2.7190e-01  3.2057e-02
 2.7218e-01  3.1386e-02
 2.7246e-01  2.9721e-02
 2.7274e-01  2.7390e-02
 2.7302e-01  2.5777e-02
 2.7330e-01  2.5887e-02
 2.7358e-01  2.6882e-02
 2.7387e-01  2.8342e-02
 2.7415e-01  3.0212e-02
 2.7443e-01  3.1911e-02
 2.7471e-01  3.3298e-02
 2.7500e-01  3.5297e-02
 2.7528e-01  3.6699e-02
 2.7556e-01  4.0225e-02
 2.7585e-01  4.1502e-02
 2.7613e-01  4.2215e-02
 2.7642e-01  4.1617e-02
 2.7671e-01  3.8970e-02
 2.7699e-01  3.6332e-02
 2.7728e-01  3.4394e-02
 2.7756e-01  3.2832e-02
 2.7785e-01  3.1192e-02
 2.7814e-01  3.0843e-02
 2.7843e-01  3.1612e-02
 2.7871e-01  3.2240e-02
 2.7900e-01  3.2388e-02
 2.7929e-01  3.1126e-02
 2.7958e-01  3.0737e-02
 2.7987e-01  3.1494e-02
 2.8016e-01  3.2762e-02
 2.8045e-01  3.3050e-02
 2.8074e-01  3.3041e-02
 2.8103e-01  3.3191e-02
 2.8132e-01  3.1573e-02
 2.8162e-01  3.0663e-02
 2.8191e-01  3.0328e-02
 2.8220e-01  3.1062e-02
 2.8249e-01  3.2615e-02
 2.8279e-01  3.3972e-02
 2.8308e-01  3.4500e-02
 2.8337e-01  3.5017e-02
 2.8367e-01  3.5865e-02
 2.8396e-01  3.6170e-02
 2.8425e-01  3.4974e-02
 2.8455e-01  3.3280e-02
 2.8485e-01  3.1701e-02
 2.8514e-01  3.0912e-02
 2.8544e-01  3.1869e-02
 2.8574e-01  3.3543e-02
 2.8603e-01  3.3772e-02
 2.8633e-01  3.2397e-02
 2.8663e-01  2.9938e-02
 2.8693e-01  2.7920e-02
 2.8722e-01  2.6873e-02
 2.8752e-01  2.6247e-02
 2.8782e-01  2.6097e-02
 2.8812e-01  2.6380e-02
 2.8842e-01  2.6778e-02
 2.8872e-01  2.7047e-02
 2.8902e-01  2.6708e-02
 2.8932e-01  2.6523e-02
 2.8962e-01  2.7046e-02
 2.8993e-01  2.8983e-02
 2.9023e-01  3.1334e-02
 2.9053e-01  3.2973e-02
 2.9083e-01  3.3779e-02
 2.9113e-01  3.3955e-02
 2.9143e-01  3.3379e-02
 2.9174e-01  3.2778e-02
 2.9204e-01  3.2457e-02
 2.9234e-01  3.2931e-02
 2.9265e-01  3.4788e-02
 2.9296e-01  3.7235e-02
 2.9326e-01  3.9182e-02
 2.9356e-01  4.0454e-02
 2.9387e-01  4.0050e-02
 2.9417e-01  4.0116e-02
 2.9448e-01  3.9847e-02
 2.9478e-01  3.9679e-02
 2.9509e-01  3.8955e-02
 2.9540e-01  3.7586e-02
 2.9571e-01  3.6247e-02
 2.9601e-01  3.5130e-02
 2.9632e-01  3.5666e-02
 2.9663e-01  3.7324e-02
 2.9694e-01  4.0439e-02
 2.9724e-01  4.3533e-02
 2.9756e-01  4.6616e-02
 2.9786e-01  4.6950e-02
 2.9817e-01  4.6323e-02
 2.9848e-01  4.6401e-02
 2.9879e-01  4.6612e-02
 2.9910e-01  4.7748e-02
 2.9941e-01  4.9357e-02
 2.9972e-01  5.0706e-02
 3.0003e-01  5.2107e-02
 3.0034e-01  5.1316e-02
 3.0065e-01  4.9131e-02
 3.0097e-01  4.5060e-02
 3.0128e-01  4.1516e-02
 3.0159e-01  3.9428e-02
 3.0191e-01  3.8911e-02
 3.0222e-01  3.8016e-02
 3.0253e-01  3.6317e-02
 3.0285e-01  3.4919e-02
 3.0316e-01  3.3391e-02
 3.0347e-01  3.2552e-02
 3.0379e-01  3.1181e-02
 3.0411e-01  3.0074e-02
 3.0442e-01  2.8309e-02
 3.0474e-01  2.7473e-02
 3.0506e-01  2.7765e-02
 3.0537e-01  2.8286e-02
 3.0569e-01  2.8895e-02
 3.0601e-01  3.0400e-02
 3.0633e-01  3.1222e-02
 3.0665e-01  3.1797e-02
 3.0697e-01  3.1412e-02
 3.0729e-01  2.9736e-02
 3.0761e-01  2.8570e-02
 3.0793e-01  2.8996e-02
 3.0825e-01  3.0801e-02
 3.0858e-01  3.2698e-02
 3.0890e-01  3.4193e-02
 3.0922e-01  3.4774e-02
 3.0955e-01  3.4528e-02
 3.0987e-01  3.4482e-02
 3.1020e-01  3.4133e-02
 3.1052e-01  3.4374e-02
 3.1085e-01  3.5670e-02
 3.1117e-01  3.6810e-02
 3.1150e-01  3.8230e-02
 3.1183e-01  3.8687e-02
 3.1215e-01  4.0133e-02
 3.1248e-01  4.0163e-02
 3.1281e-01  3.9036e-02
 3.1314e-01  3.7527e-02
 3.1347e-01  3.4904e-02
 3.1380e-01  3.2469e-02
